,idx,target
10247,465,74
10248,465,75
10249,465,73
10250,465,72
10251,465,72
10252,466,71
10253,466,64
10254,466,55
10255,466,48
10256,466,43
10257,466,40
10258,466,38
10259,466,39
10260,466,43
10261,466,46
10262,466,45
10263,466,45
10264,466,50
10265,466,55
10266,466,60
10267,466,65
10268,466,70
10269,466,73
10270,466,77
10271,466,82
10272,466,85
10273,466,85
10274,467,78
10275,467,69
10276,467,59
10277,467,51
10278,467,45
10279,467,42
10280,467,40
10281,467,40
10282,467,44
10283,467,48
10284,467,47
10285,467,47
10286,467,53
10287,467,58
10288,467,63
10289,467,68
10290,467,71
10291,467,71
10292,467,72
10293,467,78
10294,467,83
10295,467,84
10296,468,79
10297,468,70
10298,468,61
10299,468,54
10300,468,49
10301,468,45
10302,468,43
10303,468,43
10304,468,47
10305,468,51
10306,468,50
10307,468,48
10308,468,51
10309,468,56
10310,468,61
10311,468,63
10312,468,65
10313,468,67
10314,468,70
10315,468,72
10316,468,73
10317,468,74
10318,469,75
10319,469,68
10320,469,61
10321,469,55
10322,469,51
10323,469,47
10324,469,46
10325,469,45
10326,469,50
10327,469,53
10328,469,52
10329,469,48
10330,469,51
10331,469,53
10332,469,55
10333,469,58
10334,469,61
10335,469,64
10336,469,67
10337,469,68
10338,469,69
10339,469,72
10340,470,73
10341,470,67
10342,470,60
10343,470,53
10344,470,49
10345,470,47
10346,470,45
10347,470,45
10348,470,48
10349,470,52
10350,470,50
10351,470,50
10352,470,54
10353,470,58
10354,470,62
10355,470,65
10356,470,69
10357,470,72
10358,470,75
10359,470,78
10360,470,80
10361,470,79
10362,471,74
10363,471,69
10364,471,62
10365,471,55
10366,471,49
10367,471,46
10368,471,43
10369,471,43
10370,471,43
10371,471,44
10372,471,44
10373,471,51
10374,471,58
10375,471,65
10376,471,70
10377,471,76
10378,471,80
10379,471,82
10380,471,85
10381,471,86
10382,471,86
10383,471,83
10384,472,76
10385,472,72
10386,472,67
10387,472,61
10388,472,57
10389,472,54
10390,472,51
10391,472,50
10392,472,49
10393,472,49
10394,472,48
10395,472,56
10396,472,65
10397,472,70
10398,472,75
10399,472,79
10400,472,82
10401,472,84
10402,472,87
10403,472,87
10404,472,86
10405,472,84
10406,473,82
10407,473,77
10408,473,69
10409,473,62
10410,473,58
10411,473,54
10412,473,52
10413,473,52
10414,473,55
10415,473,57
10416,473,55
10417,473,56
10418,473,61
10419,473,65
10420,473,70
10421,473,75
10422,473,78
10423,473,81
10424,473,84
10425,473,88
10426,473,89
10427,473,90
10428,474,84
10429,474,75
10430,474,66
10431,474,59
10432,474,54
10433,474,51
10434,474,49
10435,474,50
10436,474,53
10437,474,56
10438,474,54
10439,474,53
10440,474,58
10441,474,63
10442,474,70
10443,474,67
10444,474,59
10445,474,58
10446,474,60
10447,474,64
10448,474,67
10449,474,68
10450,475,66
10451,475,60
10452,475,53
10453,475,47
10454,475,44
10455,475,41
10456,475,40
10457,475,41
10458,475,45
10459,475,50
10460,475,49
10461,475,48
10462,475,50
10463,475,53
10464,475,57
10465,475,63
10466,475,67
10467,475,72
10468,475,78
10469,475,81
10470,475,84
10471,475,85
10472,476,78
10473,476,69
10474,476,60
10475,476,51
10476,476,46
10477,476,45
10478,476,42
10479,476,42
10480,476,45
10481,476,49
10482,476,47
10483,476,48
10484,476,53
10485,476,57
10486,476,63
10487,476,69
10488,476,76
10489,476,80
10490,476,83
10491,476,87
10492,476,90
10493,476,90
10494,477,82
10495,477,74
10496,477,64
10497,477,56
10498,477,51
10499,477,47
10500,477,44
10501,477,44
10502,477,47
10503,477,51
10504,477,49
10505,477,51
10506,477,57
10507,477,64
10508,477,69
10509,477,73
10510,477,77
10511,477,80
10512,477,85
10513,477,89
10514,477,91
10515,477,91
10516,478,82
10517,478,76
10518,478,69
10519,478,62
10520,478,56
10521,478,52
10522,478,50
10523,478,49
10524,478,50
10525,478,52
10526,478,53
10527,478,58
10528,478,65
10529,478,70
10530,478,75
10531,478,80
10532,478,84
10533,478,87
10534,478,89
10535,478,90
10536,478,91
10537,478,89
10538,479,80
10539,479,75
10540,479,71
10541,479,64
10542,479,60
10543,479,57
10544,479,55
10545,479,54
10546,479,53
10547,479,53
10548,479,54
10549,479,60
10550,479,70
10551,479,77
10552,479,83
10553,479,86
10554,479,89
10555,479,92
10556,479,94
10557,479,95
10558,479,95
10559,479,94
10560,480,88
10561,480,82
10562,480,73
10563,480,66
10564,480,61
10565,480,58
10566,480,56
10567,480,56
10568,480,60
10569,480,62
10570,480,60
10571,480,61
10572,480,67
10573,480,71
10574,480,77
10575,480,81
10576,480,84
10577,480,86
10578,480,90
10579,480,95
10580,480,99
10581,480,99
10582,481,87
10583,481,77
10584,481,66
10585,481,57
10586,481,51
10587,481,47
10588,481,44
10589,481,44
10590,481,46
10591,481,49
10592,481,47
10593,481,49
10594,481,55
10595,481,60
10596,481,65
10597,481,69
10598,481,74
10599,481,76
10600,481,80
10601,481,83
10602,481,86
10603,481,85
10604,482,78
10605,482,70
10606,482,61
10607,482,54
10608,482,48
10609,482,45
10610,482,43
10611,482,42
10612,482,45
10613,482,49
10614,482,47
10615,482,48
10616,482,53
10617,482,58
10618,482,63
10619,482,66
10620,482,70
10621,482,73
10622,482,76
10623,482,80
10624,482,84
10625,482,83
10626,483,78
10627,483,70
10628,483,62
10629,483,55
10630,483,51
10631,483,48
10632,483,47
10633,483,49
10634,483,52
10635,483,56
10636,483,54
10637,483,56
10638,483,61
10639,483,66
10640,483,71
10641,483,76
10642,483,79
10643,483,82
10644,483,86
10645,483,90
10646,483,92
10647,483,91
10648,484,86
10649,484,78
10650,484,70
10651,484,64
10652,484,60
10653,484,57
10654,484,56
10655,484,57
10656,484,57
10657,484,57
10658,484,54
10659,484,55
10660,484,63
10661,484,69
10662,484,77
10663,484,82
10664,484,87
10665,484,89
10666,484,92
10667,484,95
10668,484,93
10669,484,91
10670,485,80
10671,485,70
10672,485,63
10673,485,57
10674,485,52
10675,485,49
10676,485,46
10677,485,44
10678,485,44
10679,485,45
10680,485,44
10681,485,47
10682,485,52
10683,485,55
10684,485,59
10685,485,61
10686,485,62
10687,485,63
10688,485,66
10689,485,71
10690,485,73
10691,485,72
10692,486,65
10693,486,59
10694,486,53
10695,486,47
10696,486,42
10697,486,38
10698,486,35
10699,486,34
10700,486,34
10701,486,34
10702,486,35
10703,486,42
10704,486,49
10705,486,54
10706,486,58
10707,486,62
10708,486,66
10709,486,71
10710,486,75
10711,486,76
10712,486,76
10713,486,74
10714,487,71
10715,487,63
10716,487,54
10717,487,46
10718,487,41
10719,487,38
10720,487,37
10721,487,38
10722,487,41
10723,487,45
10724,487,45
10725,487,45
10726,487,48
10727,487,52
10728,487,56
10729,487,59
10730,487,63
10731,487,66
10732,487,70
10733,487,74
10734,487,78
10735,487,78
10736,488,73
10737,488,65
10738,488,56
10739,488,49
10740,488,44
10741,488,40
10742,488,38
10743,488,38
10744,488,41
10745,488,45
10746,488,44
10747,488,45
10748,488,49
10749,488,53
10750,488,57
10751,488,61
10752,488,65
10753,488,69
10754,488,73
10755,488,77
10756,488,81
10757,488,81
10758,489,74
10759,489,66
10760,489,57
10761,489,49
10762,489,44
10763,489,40
10764,489,39
10765,489,39
10766,489,42
10767,489,46
10768,489,45
10769,489,47
10770,489,51
10771,489,55
10772,489,60
10773,489,64
10774,489,69
10775,489,74
10776,489,78
10777,489,82
10778,489,85
10779,489,85
10780,490,78
10781,490,69
10782,490,60
10783,490,52
10784,490,47
10785,490,43
10786,490,41
10787,490,41
10788,490,45
10789,490,48
10790,490,47
10791,490,50
10792,490,54
10793,490,60
10794,490,65
10795,490,70
10796,490,74
10797,490,78
10798,490,83
10799,490,87
10800,490,88
10801,490,89
10802,491,81
10803,491,73
10804,491,64
10805,491,57
10806,491,52
10807,491,49
10808,491,47
10809,491,48
10810,491,51
10811,491,55
10812,491,54
10813,491,56
10814,491,61
10815,491,67
10816,491,72
10817,491,76
10818,491,80
10819,491,84
10820,491,85
10821,491,85
10822,491,86
10823,491,85
10824,492,79
10825,492,72
10826,492,65
10827,492,58
10828,492,54
10829,492,50
10830,492,47
10831,492,45
10832,492,45
10833,492,45
10834,492,45
10835,492,51
10836,492,58
10837,492,64
10838,492,70
10839,492,75
10840,492,79
10841,492,84
10842,492,87
10843,492,89
10844,492,90
10845,492,87
10846,493,77
10847,493,72
10848,493,65
10849,493,59
10850,493,53
10851,493,49
10852,493,46
10853,493,45
10854,493,44
10855,493,44
10856,493,45
10857,493,53
10858,493,62
10859,493,70
10860,493,76
10861,493,82
10862,493,86
10863,493,89
10864,493,90
10865,493,90
10866,493,88
10867,493,85
10868,494,79
10869,494,72
10870,494,64
10871,494,56
10872,494,52
10873,494,49
10874,494,46
10875,494,46
10876,494,50
10877,494,53
10878,494,52
10879,494,55
10880,494,61
10881,494,66
10882,494,71
10883,494,76
10884,494,80
10885,494,83
10886,494,87
10887,494,91
10888,494,93
10889,494,92
10890,495,86
10891,495,78
10892,495,70
10893,495,61
10894,495,56
10895,495,53
10896,495,51
10897,495,50
10898,495,54
10899,495,57
10900,495,55
10901,495,58
10902,495,63
10903,495,69
10904,495,73
10905,495,76
10906,495,79
10907,495,81
10908,495,84
10909,495,88
10910,495,90
10911,495,90
10912,496,85
10913,496,77
10914,496,68
10915,496,61
10916,496,56
10917,496,53
10918,496,51
10919,496,51
10920,496,54
10921,496,57
10922,496,55
10923,496,56
10924,496,59
10925,496,61
10926,496,66
10927,496,70
10928,496,73
10929,496,76
10930,496,75
10931,496,78
10932,496,81
10933,496,84
10934,497,80
10935,497,73
10936,497,65
10937,497,58
10938,497,54
10939,497,51
10940,497,49
10941,497,48
10942,497,51
10943,497,55
10944,497,52
10945,497,55
10946,497,61
10947,497,66
10948,497,71
10949,497,78
10950,497,82
10951,497,86
10952,497,89
10953,497,94
10954,497,97
10955,497,97
10956,498,90
10957,498,82
10958,498,73
10959,498,66
10960,498,61
10961,498,57
10962,498,55
10963,498,55
10964,498,57
10965,498,60
10966,498,58
10967,498,61
10968,498,67
10969,498,70
10970,498,74
10971,498,79
10972,498,85
10973,498,89
10974,498,92
10975,498,96
10976,498,97
10977,498,91
10978,499,84
10979,499,78
10980,499,71
10981,499,64
10982,499,59
10983,499,56
10984,499,53
10985,499,53
10986,499,53
10987,499,54
10988,499,55
10989,499,62
10990,499,69
10991,499,77
10992,499,82
10993,499,87
10994,499,92
10995,499,94
10996,499,97
10997,499,98
10998,499,98
10999,499,94
11000,500,86
11001,500,81
11002,500,75
11003,500,69
11004,500,63
11005,500,59
11006,500,56
11007,500,55
11008,500,54
11009,500,53
11010,500,55
11011,500,63
11012,500,73
11013,500,80
11014,500,86
11015,500,92
11016,500,96
11017,500,98
11018,500,100
11019,500,101
11020,500,102
11021,500,99
11022,501,73
11023,501,71
11024,501,64
11025,501,60
11026,501,53
11027,501,51
11028,501,51
11029,501,53
11030,501,57
11031,501,59
11032,501,58
11033,501,60
11034,501,66
11035,501,73
11036,501,80
11037,501,86
11038,501,89
11039,501,92
11040,501,90
11041,501,77
11042,501,78
11043,501,78
11044,502,77
11045,502,70
11046,502,62
11047,502,55
11048,502,50
11049,502,47
11050,502,46
11051,502,47
11052,502,51
11053,502,54
11054,502,52
11055,502,53
11056,502,58
11057,502,64
11058,502,70
11059,502,77
11060,502,71
11061,502,67
11062,502,68
11063,502,76
11064,502,85
11065,502,86
11066,503,81
11067,503,73
11068,503,64
11069,503,57
11070,503,52
11071,503,49
11072,503,47
11073,503,47
11074,503,51
11075,503,54
11076,503,53
11077,503,55
11078,503,62
11079,503,68
11080,503,74
11081,503,79
11082,503,83
11083,503,86
11084,503,87
11085,503,86
11086,503,86
11087,503,89
11088,504,82
11089,504,75
11090,504,67
11091,504,60
11092,504,56
11093,504,53
11094,504,51
11095,504,51
11096,504,55
11097,504,57
11098,504,56
11099,504,59
11100,504,64
11101,504,71
11102,504,76
11103,504,81
11104,504,85
11105,504,89
11106,504,91
11107,504,89
11108,504,90
11109,504,91
11110,505,87
11111,505,79
11112,505,71
11113,505,64
11114,505,59
11115,505,55
11116,505,53
11117,505,52
11118,505,55
11119,505,58
11120,505,57
11121,505,61
11122,505,67
11123,505,69
11124,505,70
11125,505,77
11126,505,82
11127,505,86
11128,505,89
11129,505,93
11130,505,94
11131,505,91
11132,506,84
11133,506,78
11134,506,72
11135,506,65
11136,506,61
11137,506,57
11138,506,55
11139,506,53
11140,506,53
11141,506,53
11142,506,52
11143,506,60
11144,506,70
11145,506,75
11146,506,81
11147,506,86
11148,506,89
11149,506,92
11150,506,92
11151,506,93
11152,506,95
11153,506,93
11154,507,84
11155,507,79
11156,507,73
11157,507,67
11158,507,62
11159,507,58
11160,507,56
11161,507,54
11162,507,53
11163,507,52
11164,507,55
11165,507,65
11166,507,74
11167,507,81
11168,507,87
11169,507,91
11170,507,95
11171,507,97
11172,507,96
11173,507,94
11174,507,94
11175,507,92
11176,508,87
11177,508,82
11178,508,75
11179,508,66
11180,508,61
11181,508,57
11182,508,55
11183,508,56
11184,508,59
11185,508,61
11186,508,60
11187,508,63
11188,508,71
11189,508,78
11190,508,85
11191,508,89
11192,508,93
11193,508,96
11194,508,101
11195,508,104
11196,508,102
11197,508,101
11198,509,93
11199,509,84
11200,509,74
11201,509,67
11202,509,61
11203,509,58
11204,509,55
11205,509,55
11206,509,58
11207,509,60
11208,509,59
11209,509,62
11210,509,71
11211,509,77
11212,509,78
11213,509,78
11214,509,78
11215,509,83
11216,509,88
11217,509,94
11218,509,98
11219,509,97
11220,510,91
11221,510,82
11222,510,73
11223,510,65
11224,510,59
11225,510,55
11226,510,54
11227,510,53
11228,510,55
11229,510,57
11230,510,56
11231,510,55
11232,510,58
11233,510,62
11234,510,71
11235,510,78
11236,510,82
11237,510,85
11238,510,88
11239,510,86
11240,510,82
11241,510,86
11242,511,83
11243,511,76
11244,511,68
11245,511,61
11246,511,56
11247,511,53
11248,511,51
11249,511,51
11250,511,55
11251,511,57
11252,511,55
11253,511,55
11254,511,58
11255,511,62
11256,511,62
11257,511,61
11258,511,60
11259,511,60
11260,511,66
11261,511,74
11262,511,80
11263,511,82
11264,512,78
11265,512,71
11266,512,63
11267,512,55
11268,512,49
11269,512,46
11270,512,43
11271,512,44
11272,512,47
11273,512,50
11274,512,50
11275,512,53
11276,512,59
11277,512,65
11278,512,71
11279,512,75
11280,512,79
11281,512,82
11282,512,85
11283,512,87
11284,512,85
11285,512,84
11286,513,77
11287,513,72
11288,513,65
11289,513,58
11290,513,51
11291,513,47
11292,513,45
11293,513,43
11294,513,45
11295,513,45
11296,513,47
11297,513,55
11298,513,64
11299,513,71
11300,513,75
11301,513,81
11302,513,86
11303,513,88
11304,513,89
11305,513,88
11306,513,86
11307,513,85
11308,514,80
11309,514,75
11310,514,69
11311,514,63
11312,514,58
11313,514,55
11314,514,52
11315,514,50
11316,514,49
11317,514,47
11318,514,50
11319,514,60
11320,514,70
11321,514,78
11322,514,84
11323,514,88
11324,514,92
11325,514,94
11326,514,95
11327,514,97
11328,514,96
11329,514,92
11330,515,86
11331,515,79
11332,515,71
11333,515,62
11334,515,57
11335,515,52
11336,515,49
11337,515,50
11338,515,52
11339,515,54
11340,515,55
11341,515,59
11342,515,65
11343,515,71
11344,515,76
11345,515,74
11346,515,74
11347,515,73
11348,515,78
11349,515,86
11350,515,91
11351,515,92
11352,516,85
11353,516,77
11354,516,68
11355,516,61
11356,516,57
11357,516,54
11358,516,51
11359,516,51
11360,516,54
11361,516,56
11362,516,55
11363,516,58
11364,516,64
11365,516,70
11366,516,77
11367,516,82
11368,516,86
11369,516,89
11370,516,93
11371,516,97
11372,516,99
11373,516,99
11374,517,89
11375,517,81
11376,517,72
11377,517,64
11378,517,58
11379,517,54
11380,517,51
11381,517,51
11382,517,53
11383,517,54
11384,517,54
11385,517,58
11386,517,64
11387,517,70
11388,517,75
11389,517,79
11390,517,83
11391,517,86
11392,517,91
11393,517,95
11394,517,98
11395,517,97
11396,518,89
11397,518,83
11398,518,74
11399,518,68
11400,518,64
11401,518,59
11402,518,57
11403,518,57
11404,518,60
11405,518,61
11406,518,59
11407,518,61
11408,518,66
11409,518,71
11410,518,76
11411,518,80
11412,518,84
11413,518,86
11414,518,89
11415,518,93
11416,518,94
11417,518,93
11418,519,87
11419,519,80
11420,519,71
11421,519,63
11422,519,57
11423,519,54
11424,519,52
11425,519,53
11426,519,56
11427,519,57
11428,519,55
11429,519,58
11430,519,63
11431,519,67
11432,519,71
11433,519,75
11434,519,78
11435,519,82
11436,519,83
11437,519,86
11438,519,88
11439,519,87
11440,520,80
11441,520,74
11442,520,68
11443,520,61
11444,520,56
11445,520,53
11446,520,50
11447,520,49
11448,520,49
11449,520,48
11450,520,50
11451,520,56
11452,520,63
11453,520,69
11454,520,74
11455,520,78
11456,520,81
11457,520,83
11458,520,85
11459,520,87
11460,520,86
11461,520,84
11462,521,77
11463,521,73
11464,521,69
11465,521,65
11466,521,59
11467,521,56
11468,521,53
11469,521,52
11470,521,51
11471,521,51
11472,521,52
11473,521,59
11474,521,67
11475,521,73
11476,521,78
11477,521,82
11478,521,85
11479,521,88
11480,521,89
11481,521,90
11482,521,90
11483,521,88
11484,522,83
11485,522,78
11486,522,72
11487,522,66
11488,522,61
11489,522,57
11490,522,55
11491,522,53
11492,522,53
11493,522,52
11494,522,53
11495,522,60
11496,522,68
11497,522,76
11498,522,82
11499,522,86
11500,522,89
11501,522,91
11502,522,93
11503,522,95
11504,522,95
11505,522,93
11506,523,88
11507,523,81
11508,523,72
11509,523,64
11510,523,58
11511,523,54
11512,523,51
11513,523,50
11514,523,53
11515,523,54
11516,523,53
11517,523,57
11518,523,62
11519,523,68
11520,523,73
11521,523,78
11522,523,82
11523,523,85
11524,523,88
11525,523,93
11526,523,95
11527,523,95
11528,524,86
11529,524,78
11530,524,69
11531,524,61
11532,524,55
11533,524,51
11534,524,49
11535,524,50
11536,524,53
11537,524,55
11538,524,55
11539,524,59
11540,524,65
11541,524,71
11542,524,76
11543,524,80
11544,524,82
11545,524,85
11546,524,90
11547,524,94
11548,524,97
11549,524,97
11550,525,79
11551,525,69
11552,525,72
11553,525,66
11554,525,61
11555,525,58
11556,525,55
11557,525,56
11558,525,58
11559,525,61
11560,525,60
11561,525,63
11562,525,69
11563,525,75
11564,525,82
11565,525,86
11566,525,90
11567,525,93
11568,525,96
11569,525,100
11570,525,102
11571,525,102
11572,526,94
11573,526,86
11574,526,79
11575,526,72
11576,526,67
11577,526,63
11578,526,61
11579,526,61
11580,526,63
11581,526,64
11582,526,63
11583,526,67
11584,526,72
11585,526,79
11586,526,86
11587,526,91
11588,526,95
11589,526,97
11590,526,100
11591,526,99
11592,526,97
11593,526,95
11594,527,89
11595,527,83
11596,527,76
11597,527,70
11598,527,64
11599,527,59
11600,527,56
11601,527,55
11602,527,54
11603,527,53
11604,527,56
11605,527,65
11606,527,73
11607,527,80
11608,527,88
11609,527,94
11610,527,99
11611,527,102
11612,527,104
11613,527,103
11614,527,103
11615,527,95
11616,528,88
11617,528,83
11618,528,76
11619,528,69
11620,528,64
11621,528,61
11622,528,58
11623,528,56
11624,528,55
11625,528,54
11626,528,56
11627,528,66
11628,528,76
11629,528,84
11630,528,89
11631,528,95
11632,528,99
11633,528,90
11634,528,88
11635,528,87
11636,528,93
11637,528,97
11638,529,92
11639,529,86
11640,529,78
11641,529,71
11642,529,66
11643,529,61
11644,529,59
11645,529,59
11646,529,61
11647,529,62
11648,529,62
11649,529,66
11650,529,74
11651,529,81
11652,529,88
11653,529,95
11654,529,99
11655,529,98
11656,529,97
11657,529,89
11658,529,91
11659,529,93
11660,530,93
11661,530,85
11662,530,77
11663,530,70
11664,530,65
11665,530,60
11666,530,58
11667,530,58
11668,530,61
11669,530,62
11670,530,62
11671,530,66
11672,530,73
11673,530,80
11674,530,87
11675,530,94
11676,530,99
11677,530,98
11678,530,91
11679,530,96
11680,530,96
11681,530,96
11682,531,91
11683,531,84
11684,531,76
11685,531,69
11686,531,64
11687,531,61
11688,531,58
11689,531,57
11690,531,60
11691,531,61
11692,531,60
11693,531,66
11694,531,69
11695,531,71
11696,531,77
11697,531,81
11698,531,88
11699,531,94
11700,531,98
11701,531,101
11702,531,102
11703,531,102
11704,532,92
11705,532,85
11706,532,77
11707,532,69
11708,532,64
11709,532,60
11710,532,56
11711,532,55
11712,532,59
11713,532,60
11714,532,60
11715,532,65
11716,532,70
11717,532,77
11718,532,77
11719,532,71
11720,532,78
11721,532,85
11722,532,90
11723,532,94
11724,532,95
11725,532,93
11726,533,89
11727,533,82
11728,533,75
11729,533,68
11730,533,63
11731,533,59
11732,533,57
11733,533,57
11734,533,60
11735,533,61
11736,533,60
11737,533,63
11738,533,70
11739,533,77
11740,533,85
11741,533,90
11742,533,93
11743,533,97
11744,533,100
11745,533,101
11746,533,97
11747,533,94
11748,534,87
11749,534,82
11750,534,75
11751,534,69
11752,534,64
11753,534,62
11754,534,60
11755,534,59
11756,534,59
11757,534,59
11758,534,60
11759,534,69
11760,534,78
11761,534,86
11762,534,92
11763,534,99
11764,534,103
11765,534,103
11766,534,91
11767,534,84
11768,534,87
11769,534,86
11770,535,83
11771,535,78
11772,535,74
11773,535,68
11774,535,64
11775,535,60
11776,535,58
11777,535,57
11778,535,57
11779,535,57
11780,535,60
11781,535,65
11782,535,69
11783,535,75
11784,535,83
11785,535,88
11786,535,90
11787,535,88
11788,535,87
11789,535,88
11790,535,88
11791,535,87
11792,536,85
11793,536,80
11794,536,73
11795,536,66
11796,536,62
11797,536,59
11798,536,58
11799,536,58
11800,536,60
11801,536,60
11802,536,58
11803,536,56
11804,536,58
11805,536,58
11806,536,60
11807,536,63
11808,536,67
11809,536,73
11810,536,83
11811,536,92
11812,536,95
11813,536,97
11814,537,89
11815,537,82
11816,537,73
11817,537,67
11818,537,61
11819,537,57
11820,537,54
11821,537,54
11822,537,56
11823,537,56
11824,537,57
11825,537,63
11826,537,71
11827,537,79
11828,537,87
11829,537,92
11830,537,97
11831,537,100
11832,537,101
11833,537,102
11834,537,107
11835,537,104
11836,538,89
11837,538,82
11838,538,74
11839,538,67
11840,538,62
11841,538,58
11842,538,56
11843,538,55
11844,538,58
11845,538,57
11846,538,58
11847,538,63
11848,538,69
11849,538,77
11850,538,83
11851,538,84
11852,538,79
11853,538,85
11854,538,88
11855,538,88
11856,538,89
11857,538,88
11858,539,83
11859,539,77
11860,539,70
11861,539,63
11862,539,59
11863,539,56
11864,539,54
11865,539,54
11866,539,57
11867,539,57
11868,539,58
11869,539,64
11870,539,72
11871,539,78
11872,539,84
11873,539,81
11874,539,75
11875,539,71
11876,539,82
11877,539,91
11878,539,88
11879,539,81
11880,540,76
11881,540,70
11882,540,64
11883,540,59
11884,540,55
11885,540,52
11886,540,51
11887,540,51
11888,540,53
11889,540,54
11890,540,53
11891,540,56
11892,540,60
11893,540,66
11894,540,75
11895,540,83
11896,540,89
11897,540,91
11898,540,93
11899,540,89
11900,540,86
11901,540,82
11902,541,74
11903,541,70
11904,541,65
11905,541,59
11906,541,55
11907,541,52
11908,541,50
11909,541,49
11910,541,50
11911,541,50
11912,541,51
11913,541,60
11914,541,69
11915,541,76
11916,541,84
11917,541,90
11918,541,92
11919,541,85
11920,541,76
11921,541,72
11922,541,72
11923,541,71
11924,542,72
11925,542,69
11926,542,65
11927,542,60
11928,542,56
11929,542,53
11930,542,51
11931,542,50
11932,542,50
11933,542,49
11934,542,51
11935,542,59
11936,542,61
11937,542,60
11938,542,62
11939,542,62
11940,542,61
11941,542,60
11942,542,59
11943,542,60
11944,542,61
11945,542,61
11946,543,68
11947,543,66
11948,543,61
11949,543,56
11950,543,53
11951,543,51
11952,543,50
11953,543,51
11954,543,54
11955,543,55
11956,543,55
11957,543,58
11958,543,63
11959,543,67
11960,543,69
11961,543,69
11962,543,72
11963,543,75
11964,543,74
11965,543,75
11966,543,77
11967,543,79
11968,544,80
11969,544,74
11970,544,67
11971,544,60
11972,544,54
11973,544,51
11974,544,48
11975,544,48
11976,544,51
11977,544,52
11978,544,52
11979,544,54
11980,544,62
11981,544,71
11982,544,80
11983,544,85
11984,544,89
11985,544,94
11986,544,96
11987,544,94
11988,544,85
11989,544,82
11990,545,77
11991,545,72
11992,545,64
11993,545,58
11994,545,54
11995,545,51
11996,545,50
11997,545,51
11998,545,55
11999,545,57
12000,545,57
12001,545,62
12002,545,69
12003,545,77
12004,545,85
12005,545,90
12006,545,95
12007,545,98
12008,545,101
12009,545,103
12010,545,105
12011,545,104
12012,546,98
12013,546,90
12014,546,81
12015,546,74
12016,546,68
12017,546,65
12018,546,62
12019,546,62
12020,546,63
12021,546,63
12022,546,63
12023,546,68
12024,546,73
12025,546,82
12026,546,89
12027,546,95
12028,546,101
12029,546,105
12030,546,107
12031,546,109
12032,546,109
12033,546,109
12034,547,100
12035,547,92
12036,547,84
12037,547,76
12038,547,71
12039,547,66
12040,547,63
12041,547,61
12042,547,63
12043,547,62
12044,547,63
12045,547,67
12046,547,74
12047,547,84
12048,547,92
12049,547,99
12050,547,103
12051,547,106
12052,547,109
12053,547,109
12054,547,107
12055,547,105
12056,548,96
12057,548,89
12058,548,83
12059,548,75
12060,548,70
12061,548,65
12062,548,62
12063,548,60
12064,548,59
12065,548,58
12066,548,60
12067,548,68
12068,548,76
12069,548,84
12070,548,93
12071,548,100
12072,548,103
12073,548,107
12074,548,108
12075,548,106
12076,548,106
12077,548,104
12078,549,96
12079,549,90
12080,549,85
12081,549,79
12082,549,73
12083,549,69
12084,549,65
12085,549,63
12086,549,62
12087,549,60
12088,549,61
12089,549,70
12090,549,79
12091,549,88
12092,549,96
12093,549,103
12094,549,107
12095,549,109
12096,549,111
12097,549,112
12098,549,111
12099,549,107
12100,550,95
12101,550,90
12102,550,81
12103,550,75
12104,550,69
12105,550,65
12106,550,62
12107,550,61
12108,550,63
12109,550,63
12110,550,63
12111,550,70
12112,550,77
12113,550,85
12114,550,93
12115,550,99
12116,550,104
12117,550,107
12118,550,109
12119,550,108
12120,550,105
12121,550,101
12122,551,95
12123,551,88
12124,551,79
12125,551,72
12126,551,67
12127,551,63
12128,551,61
12129,551,60
12130,551,62
12131,551,62
12132,551,62
12133,551,68
12134,551,76
12135,551,84
12136,551,92
12137,551,99
12138,551,104
12139,551,106
12140,551,108
12141,551,111
12142,551,111
12143,551,108
12144,552,97
12145,552,89
12146,552,81
12147,552,73
12148,552,68
12149,552,64
12150,552,61
12151,552,60
12152,552,62
12153,552,62
12154,552,61
12155,552,67
12156,552,75
12157,552,84
12158,552,93
12159,552,98
12160,552,102
12161,552,106
12162,552,108
12163,552,110
12164,552,112
12165,552,112
12166,553,95
12167,553,87
12168,553,78
12169,553,70
12170,553,65
12171,553,61
12172,553,58
12173,553,58
12174,553,61
12175,553,60
12176,553,60
12177,553,66
12178,553,73
12179,553,81
12180,553,88
12181,553,94
12182,553,99
12183,553,102
12184,553,105
12185,553,105
12186,553,105
12187,553,106
12188,554,100
12189,554,100
12190,554,84
12191,554,76
12192,554,70
12193,554,67
12194,554,64
12195,554,64
12196,554,66
12197,554,65
12198,554,65
12199,554,71
12200,554,77
12201,554,82
12202,554,89
12203,554,95
12204,554,99
12205,554,101
12206,554,86
12207,554,84
12208,554,83
12209,554,63
12210,555,80
12211,555,77
12212,555,74
12213,555,70
12214,555,66
12215,555,62
12216,555,59
12217,555,58
12218,555,57
12219,555,57
12220,555,58
12221,555,66
12222,555,68
12223,555,64
12224,555,66
12225,555,69
12226,555,72
12227,555,80
12228,555,88
12229,555,92
12230,555,94
12231,555,91
12232,556,83
12233,556,78
12234,556,73
12235,556,67
12236,556,62
12237,556,58
12238,556,56
12239,556,55
12240,556,54
12241,556,53
12242,556,53
12243,556,62
12244,556,73
12245,556,82
