idx,pm2.5
1085,323
1085,303
1085,289
1085,299
1085,280
1085,280
1085,80
1085,35
1085,29
1085,27
1085,18
1085,29
1085,22
1085,19
1085,20
1085,23
1085,24
1085,19
1085,19
1085,15
1085,21
1086,17
1086,21
1086,13
1086,22
1086,21
1086,19
1086,25
1086,31
1086,23
1086,22
1086,25
1086,36
1086,38
1086,32
1086,32
1086,34
1086,33
1086,30
1086,23
1086,24
1086,21
1086,15
1086,12
1087,10
1087,15
1087,13
1087,9
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1087,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1088,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1089,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1090,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1091,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,12
1092,205
1092,215
1092,219
1092,217
1092,270
1092,269
1092,254
1092,241
1092,191
1092,249
1092,288
1093,248
1093,164
1093,71
1093,16
1093,15
1093,14
1093,16
1093,16
1093,16
1093,17
1093,17
1093,16
1093,15
1093,13
1093,12
1093,11
1093,8
1093,20
1093,14
1093,18
1093,15
1093,13
1093,12
1094,11
1094,11
1094,16
1094,11
1094,11
1094,14
1094,14
1094,18
1094,18
1094,16
1094,17
1094,16
1094,16
1094,17
1094,16
1094,16
1094,13
1094,11
1094,19
1094,19
1094,23
1094,26
1094,82
1095,95
1095,131
1095,147
1095,153
1095,109
1095,71
1095,65
1095,56
1095,52
1095,53
1095,51
1095,73
1095,90
1095,87
1095,87
1095,54
1095,78
1095,103
1095,104
1095,131
1095,113
1095,45
1095,39
1096,31
1096,32
1096,21
1096,16
1096,15
1096,9
1096,9
1096,7
1096,14
1096,11
1096,9
1096,10
1096,16
1096,17
1096,15
1096,13
1096,16
1096,15
1096,20
1096,17
1096,16
1096,19
1096,13
1097,15
1097,19
1097,16
1097,17
1097,17
1097,17
1097,15
1097,13
1097,15
1097,15
1097,16
1097,13
1097,19
1097,20
1097,19
1097,19
1097,25
1097,22
1097,25
1097,20
1097,19
1097,21
1097,27
1098,21
1098,20
1098,18
1098,20
1098,20
1098,13
1098,13
1098,17
1098,22
1098,29
1098,26
1098,26
1098,18
1098,20
1098,26
1098,24
1098,18
1098,25
1098,34
1098,37
1098,36
1098,42
1098,40
1099,33
1099,35
1099,58
1099,56
1099,62
1099,37
1099,37
1099,41
1099,41
1099,39
1099,48
1099,59
1099,63
1099,74
1099,69
1099,79
1099,89
1099,94
1099,113
1099,132
1099,186
1099,205
1099,204
1100,176
1100,111
1100,140
1100,78
1100,30
1100,31
1100,34
1100,29
1100,40
1100,43
1100,43
1100,39
1100,38
1100,37
1100,37
1100,36
1100,41
1100,49
1100,69
1100,86
1100,73
1100,64
1100,72
1101,49
1101,48
1101,34
1101,40
1101,39
1101,30
1101,32
1101,41
1101,45
1101,61
1101,50
1101,65
1101,70
1101,78
1101,108
1101,142
1101,193
1101,204
1101,266
1101,335
1101,392
1101,413
1101,339
1102,236
1102,173
1102,159
1102,128
1102,99
1102,89
1102,88
1102,84
1102,71
1102,76
1102,78
1102,89
1102,102
1102,113
1102,134
1102,33
1102,133
1102,150
1102,164
1102,194
1102,233
1102,250
1102,299
1103,357
1103,390
1103,326
1103,402
1103,365
1103,257
1103,135
1103,159
1103,170
1103,36
1103,19
1103,20
1103,18
1103,19
1103,14
1103,11
1103,16
1103,19
1103,18
1103,21
1103,21
1103,17
1103,19
1104,29
1104,22
1104,18
1104,24
1104,22
1104,17
1104,27
1104,44
1104,46
1104,35
1104,48
1104,59
1104,69
1104,72
1104,59
1104,57
1104,67
1104,75
1104,15
1104,38
1104,41
1104,63
1104,234
1105,304
1105,303
1105,221
1105,179
1105,162
1105,111
1105,114
1105,81
1105,56
1105,63
1105,79
1105,84
1105,97
1105,111
1105,167
1105,279
1105,395
1105,449
1105,389
1105,421
1105,486
1105,486
1105,488
1106,425
1106,418
1106,416
1106,402
1106,429
1106,408
1106,456
1106,434
1106,391
1106,377
1106,377
1106,361
1106,343
1106,356
1106,353
1106,340
1106,146
1106,216
1106,291
1106,325
1106,292
1106,371
1106,369
1107,391
1107,442
1107,425
1107,442
1107,287
1107,275
1107,174
1107,278
1107,278
1107,319
1107,383
1107,472
1107,458
1107,529
1107,802
1107,845
1107,810
1107,776
1107,824
1107,886
1107,852
1107,858
1107,805
1108,731
1108,722
1108,684
1108,651
1108,673
1108,584
1108,475
1108,341
1108,288
1108,266
1108,236
1108,295
1108,419
1108,419
1108,323
1108,326
1108,325
1108,334
1108,343
1108,333
1108,311
1108,304
1108,301
1109,298
1109,362
1109,523
1109,468
1109,447
1109,328
1109,308
1109,358
1109,296
1109,257
1109,291
1109,335
1109,345
1109,307
1109,271
1109,267
1109,277
1109,278
1109,285
1109,282
1109,217
1109,169
1109,68
1110,66
1110,58
1110,61
1110,61
1110,71
1110,79
1110,74
1110,71
1110,80
1110,79
1110,69
1110,90
1110,109
1110,120
1110,120
1110,132
1110,134
1110,155
1110,166
1110,183
1110,181
1110,201
1110,227
1111,189
1111,189
1111,76
1111,46
1111,38
1111,35
1111,25
1111,82
1111,245
1111,269
1111,240
1111,194
1111,169
1111,53
1111,39
1111,45
1111,61
1111,227
1111,219
1111,193
1111,47
1111,26
1111,28
1112,25
1112,24
1112,26
1112,19
1112,35
1112,37
1112,34
1112,33
1112,33
1112,34
1112,38
1112,38
1112,41
1112,37
1112,45
1112,71
1112,92
1112,78
1112,86
1112,107
1112,167
1112,208
1112,226
1113,283
1113,214
1113,193
1113,231
1113,213
1113,180
1113,149
1113,86
1113,82
1113,87
1113,94
1113,122
1113,138
1113,138
1113,176
1113,450
1113,372
1113,358
1113,448
1113,485
1113,557
1113,573
1113,603
1114,300
1114,312
1114,253
1114,285
1114,277
1114,236
1114,157
1114,237
1114,290
1114,371
1114,353
1114,227
1114,201
1114,98
1114,76
1114,71
1114,73
1114,85
1114,100
1114,115
1114,128
1114,141
1114,72
1115,91
1115,69
1115,59
1115,53
1115,57
1115,64
1115,78
1115,87
1115,88
1115,80
1115,84
1115,100
1115,129
1115,128
1115,114
1115,110
1115,122
1115,142
1115,150
1115,138
1115,156
1115,145
1115,169
1116,160
1116,156
1116,198
1116,188
1116,176
1116,187
1116,154
1116,179
1116,198
1116,159
1116,164
1116,156
1116,144
1116,104
1116,88
1116,72
1116,93
1116,98
1116,114
1116,184
1116,162
1116,179
1116,131
1117,84
1117,88
1117,60
1117,45
1117,38
1117,37
1117,40
1117,52
1117,46
1117,48
1117,55
1117,46
1117,111
1117,127
1117,326
1117,382
1117,352
1117,366
1117,396
1117,398
1117,374
1117,412
1117,437
1118,439
1118,439
1118,437
1118,411
1118,424
1118,417
1118,422
1118,394
1118,388
1118,401
1118,402
1118,396
1118,395
1118,392
1118,359
1118,301
1118,273
1118,297
1118,321
1118,336
1118,399
1118,378
1118,398
1119,29
1119,17
1119,18
1119,11
1119,16
1119,12
1119,13
1119,14
1119,20
1119,29
1119,32
1119,12
1119,16
1119,17
1119,13
1119,16
1119,14
1119,10
1119,23
1119,30
1119,27
1119,23
1119,27
1120,31
1120,47
1120,46
1120,42
1120,47
1120,64
1120,68
1120,48
1120,40
1120,50
1120,55
1120,53
1120,65
1120,71
1120,84
1120,78
1120,73
1120,84
1120,109
1120,130
1120,113
1120,118
1120,124
1121,174
1121,161
1121,186
1121,189
1121,169
1121,155
1121,138
1121,126
1121,124
1121,96
1121,94
1121,122
1121,156
1121,198
1121,162
1121,162
1121,172
1121,195
1121,177
1121,174
1121,165
1121,170
1121,179
1122,307
1122,347
1122,318
1122,293
1122,258
1122,284
1122,312
1122,310
1122,261
1122,387
1122,340
1122,306
1122,321
1122,322
1122,313
1122,320
1122,288
1122,300
1122,314
1122,317
1122,329
1122,306
1122,318
1123,359
1123,362
1123,369
1123,364
1123,364
1123,357
1123,362
1123,369
1123,348
1123,348
1123,357
1123,367
1123,384
1123,394
1123,409
1123,496
1123,490
1123,459
1123,446
1123,444
1123,443
1123,444
1123,510
1124,490
1124,472
1124,451
1124,448
1124,448
1124,526
1124,460
1124,438
1124,425
1124,462
1124,493
1124,484
1124,463
1124,476
1124,445
1124,441
1124,436
1124,411
1124,389
1124,357
1124,345
1124,335
1124,322
1125,315
1125,304
1125,282
1125,260
1125,266
1125,278
1125,273
1125,275
1125,287
1125,302
1125,299
1125,297
1125,286
1125,297
1125,288
1125,281
1125,251
1125,248
1125,222
1125,199
1125,265
1125,288
1125,296
1126,276
1126,259
1126,205
1126,181
1126,213
1126,208
1126,206
1126,183
1126,178
1126,178
1126,169
1126,177
1126,174
1126,172
1126,157
1126,143
1126,147
1126,136
1126,144
1126,146
1126,149
1126,129
1126,111
1127,155
1127,134
1127,98
1127,53
1127,26
1127,15
1127,21
1127,29
1127,14
1127,18
1127,20
1127,24
1127,22
1127,19
1127,21
1127,15
1127,16
1127,22
1127,23
1127,27
1127,21
1127,9
1127,14
1128,10
1128,9
1128,16
1128,16
1128,15
1128,19
1128,17
1128,38
1128,32
1128,46
1128,50
1128,52
1128,55
1128,51
1128,63
1128,55
1128,57
1128,59
1128,66
1128,81
1128,84
1128,83
1128,90
1129,129
1129,150
1129,161
1129,166
1129,191
1129,135
1129,126
1129,126
1129,138
1129,165
1129,181
1129,194
1129,201
1129,202
1129,223
1129,228
1129,227
1129,227
1129,232
1129,219
1129,239
1129,233
1129,225
1130,217
1130,100
1130,25
1130,12
1130,16
1130,14
1130,20
1130,12
1130,18
1130,15
1130,18
1130,21
1130,17
1130,19
1130,21
1130,22
1130,27
1130,29
1130,27
1130,31
1130,32
1130,29
1130,65
1131,77
1131,60
1131,52
1131,49
1131,50
1131,57
1131,72
1131,85
1131,89
1131,85
1131,80
1131,82
1131,90
1131,89
1131,90
1131,96
1131,99
1131,105
1131,115
1131,128
1131,136
1131,148
1131,152
1132,192
1132,214
1132,234
1132,229
1132,212
1132,208
1132,227
1132,220
1132,203
1132,188
1132,11
1132,9
1132,9
1132,9
1132,6
1132,10
1132,8
1132,5
1132,8
1132,9
1132,12
1132,9
1132,9
1133,7
1133,7
1133,7
1133,6
1133,9
1133,8
1133,11
1133,11
1133,8
1133,10
1133,10
1133,15
1133,13
1133,11
1133,10
1133,9
1133,12
1133,18
1133,24
1133,18
1133,18
1133,20
1133,27
1134,10
1134,12
1134,9
1134,13
1134,11
1134,10
1134,15
1134,19
1134,26
1134,26
1134,15
1134,26
1134,48
1134,64
1134,56
1134,57
1134,66
1134,106
1134,166
1134,174
1134,152
1134,144
1134,115
1135,111
1135,111
1135,125
1135,128
1135,156
1135,168
1135,175
1135,172
1135,192
1135,185
1135,184
1135,172
1135,167
1135,155
1135,163
1135,156
1135,161
1135,175
1135,210
1135,282
1135,428
1135,512
1135,167
1136,419
1136,209
1136,185
1136,78
1136,23
1136,17
1136,10
1136,17
1136,20
1136,25
1136,20
1136,16
1136,20
1136,14
1136,13
1136,16
1136,16
1136,14
1136,23
1136,31
1136,58
1136,67
1136,70
1137,36
1137,21
1137,20
1137,21
1137,17
1137,41
1137,46
1137,23
1137,24
1137,36
1137,43
1137,59
1137,77
1137,93
1137,103
1137,100
1137,87
1137,107
1137,124
1137,121
1137,113
1137,113
1137,75
1138,68
1138,78
1138,145
1138,129
1138,132
1138,130
1138,138
1138,133
1138,70
1138,83
1138,38
1138,94
1138,78
1138,101
1138,71
1138,71
1138,115
1138,123
1138,163
1138,162
1138,167
1138,183
1138,190
1139,229
1139,246
1139,263
1139,267
1139,282
1139,290
1139,304
1139,307
1139,326
1139,352
1139,341
1139,344
1139,365
1139,348
1139,330
1139,334
1139,320
1139,292
1139,312
1139,296
1139,293
1139,344
1139,384
1140,374
1140,208
1140,143
1140,38
1140,15
1140,9
1140,11
1140,13
1140,13
1140,15
1140,15
1140,9
1140,7
1140,9
1140,14
1140,18
1140,16
1140,21
1140,22
1140,54
1140,126
1140,237
1140,197
1141,17
1141,12
1141,15
1141,16
1141,17
1141,14
1141,12
1141,16
1141,16
1141,11
1141,26
1141,27
1141,47
1141,75
1141,66
1141,54
1141,59
1141,69
1141,63
1141,57
1141,66
1141,75
1141,77
1142,87
1142,96
1142,75
1142,80
1142,78
1142,81
1142,86
1142,112
1142,97
1142,118
1142,121
1142,135
1142,139
1142,144
1142,149
1142,159
1142,167
1142,167
1142,192
1142,208
1142,227
1142,241
1142,259
1143,281
1143,296
1143,220
1143,255
1143,253
1143,247
1143,274
1143,276
1143,231
1143,215
1143,167
1143,74
1143,22
1143,14
1143,13
1143,12
1143,11
1143,10
1143,12
1143,20
1143,8
1143,21
1143,26
1144,14
1144,14
1144,10
1144,10
1144,11
1144,12
1144,15
1144,13
1144,16
1144,15
1144,18
1144,19
1144,23
1144,34
1144,31
1144,38
1144,41
1144,52
1144,52
1144,46
1144,13
1144,22
1144,9
1145,6
1145,5
1145,8
1145,8
1145,12
1145,9
1145,9
1145,11
1145,13
1145,24
1145,14
1145,18
1145,30
1145,31
1145,41
1145,39
1145,42
1145,45
1145,57
1145,62
1145,72
1145,68
1145,90
1146,73
1146,73
1146,63
1146,65
1146,81
1146,104
1146,109
1146,140
1146,133
1146,126
1146,129
1146,117
1146,126
1146,107
1146,68
1146,8
1146,12
1146,42
1146,58
1146,67
1146,77
1146,68
1146,76
1147,67
1147,66
1147,175
1147,159
1147,147
1147,153
1147,153
1147,162
1147,171
1147,186
1147,191
1147,200
1147,212
1147,222
1147,237
1147,250
1147,264
1147,271
1147,268
1147,278
1147,285
1147,316
1147,332
1148,322
1148,321
1148,266
1148,219
1148,222
1148,259
1148,28
1148,8
1148,10
1148,9
1148,10
1148,14
1148,11
1148,10
1148,14
1148,10
1148,9
1148,17
1148,30
1148,31
1148,41
1148,38
1148,49
1149,116
1149,114
1149,120
1149,113
1149,90
1149,73
1149,63
1149,54
1149,55
1149,58
1149,61
1149,76
1149,78
1149,88
1149,116
1149,144
1149,163
1149,164
1149,185
1149,243
1149,256
1149,356
1149,364
1150,397
1150,417
1150,372
1150,318
1150,287
1150,245
1150,266
1150,270
1150,282
1150,284
1150,319
1150,347
1150,337
1150,320
1150,323
1150,318
1150,313
1150,316
1150,313
1150,404
1150,532
1150,386
1150,383
1151,226
1151,222
1151,202
1151,207
1151,200
1151,183
1151,176
1151,153
1151,150
1151,137
1151,111
1151,118
1151,118
1151,128
1151,143
1151,153
1151,158
1151,153
1151,143
1151,146
1151,144
1151,148
1151,153
1152,153
1152,153
1152,148
1152,152
1152,163
1152,155
1152,175
1152,143
1152,155
1152,172
1152,173
1152,190
1152,200
1152,208
1152,198
1152,196
1152,213
1152,206
1152,244
1152,289
1152,341
1152,370
1152,382
1153,414
1153,415
1153,408
1153,414
1153,403
1153,395
1153,394
1153,330
1153,247
1153,188
1153,129
1153,63
1153,49
1153,32
1153,25
1153,23
1153,27
1153,277
1153,273
1153,241
1153,259
1153,259
1153,265
1154,392
1154,400
1154,441
1154,466
1154,485
1154,525
1154,502
1154,449
1154,469
1154,510
1154,229
1154,111
1154,95
1154,89
1154,39
1154,20
1154,17
1154,13
1154,11
1154,12
1154,8
1154,6
1154,9
1155,7
1155,5
1155,6
1155,4
1155,8
1155,9
1155,9
1155,12
1155,10
1155,11
1155,12
1155,11
1155,11
1155,9
1155,9
1155,8
1155,9
1155,10
1155,13
1155,13
1155,17
1155,27
1155,12
1156,11
1156,8
1156,10
1156,9
1156,10
1156,12
1156,19
1156,18
1156,18
1156,17
1156,24
1156,33
1156,43
1156,39
1156,42
1156,56
1156,59
1156,67
1156,66
1156,81
1156,100
1156,120
1156,153
1157,161
1157,145
1157,113
1157,119
1157,133
1157,134
1157,138
1157,123
1157,100
1157,110
1157,117
1157,115
1157,110
1157,38
1157,19
1157,25
1157,50
1157,55
1157,143
1157,162
1157,86
1157,73
1157,86
1158,24
1158,5
1158,4
1158,5
1158,7
1158,7
1158,9
1158,17
1158,16
1158,16
1158,16
1158,14
1158,10
1158,10
1158,13
1158,17
1158,23
1158,25
1158,36
1158,47
1158,54
1158,60
1158,78
1159,98
1159,101
1159,115
1159,129
1159,116
1159,116
1159,126
1159,130
1159,150
1159,163
1159,172
1159,192
1159,181
1159,187
1159,204
1159,218
1159,222
1159,208
1159,225
1159,235
1159,263
1159,274
1159,275
1160,225
1160,220
1160,207
1160,202
1160,200
1160,206
1160,202
1160,203
1160,196
1160,188
1160,187
1160,204
1160,233
1160,259
1160,267
1160,246
1160,247
1160,257
1160,257
1160,257
1160,257
1160,249
1160,245
1161,239
1161,240
1161,238
1161,338
1161,334
1161,344
1161,351
1161,331
1161,327
1161,306
1161,289
1161,363
1161,306
1161,293
1161,279
1161,230
1161,201
1161,200
1161,195
1161,294
1161,510
1161,516
1161,469
1162,397
1162,365
1162,364
1162,357
1162,357
1162,350
1162,337
1162,323
1162,306
1162,234
1162,139
1162,95
1162,189
1162,410
1162,216
1162,145
1162,99
1162,87
1162,93
1162,95
1162,101
1162,97
1162,89
1163,105
1163,114
1163,119
1163,128
1163,129
1163,122
1163,122
1163,124
1163,136
1163,141
1163,33
1163,42
1163,32
1163,40
1163,32
1163,19
1163,16
1163,13
1163,16
1163,12
1163,10
1163,18
1163,12
1164,15
1164,18
1164,20
1164,18
1164,22
1164,27
1164,26
1164,27
1164,29
1164,27
1164,33
1164,32
1164,33
1164,35
1164,33
1164,37
1164,42
1164,59
1164,67
1164,80
1164,75
1164,87
1164,88
1165,106
1165,103
1165,118
1165,111
1165,110
1165,102
1165,94
1165,105
1165,122
1165,155
1165,150
1165,156
1165,134
1165,114
1165,114
1165,120
1165,153
1165,148
1165,162
1165,164
1165,158
1165,117
1165,108
1166,135
1166,131
1166,135
1166,137
1166,150
1166,153
1166,145
1166,127
1166,130
1166,161
1166,164
1166,167
1166,148
1166,153
1166,147
1166,150
1166,152
1166,164
1166,159
1166,176
1166,174
1166,194
1166,114
1167,23
1167,13
1167,10
1167,11
1167,17
1167,14
1167,16
1167,15
1167,16
1167,16
1167,17
1167,13
1167,10
1167,14
1167,12
1167,15
1167,16
1167,23
1167,37
1167,38
1167,30
1167,34
1167,48
1168,82
1168,77
1168,83
1168,92
1168,84
1168,84
1168,75
1168,88
1168,92
1168,92
1168,112
1168,112
1168,124
1168,122
1168,109
1168,111
1168,121
1168,128
1168,127
1168,126
1168,136
1168,165
1168,182
1169,195
1169,205
1169,217
1169,226
1169,220
1169,197
1169,187
1169,174
1169,181
1169,192
1169,216
1169,247
1169,254
1169,271
1169,302
1169,294
1169,280
1169,294
1169,302
1169,324
1169,315
1169,328
1169,355
1170,347
1170,346
1170,342
1170,327
1170,332
1170,328
1170,328
1170,325
1170,315
1170,295
1170,239
1170,212
1170,214
1170,215
1170,208
1170,229
1170,235
1170,199
1170,251
1170,280
1170,250
1170,205
1170,202
1171,216
1171,221
1171,227
1171,235
1171,236
1171,232
1171,241
1171,258
1171,273
1171,287
1171,316
1171,337
1171,359
1171,394
1171,393
1171,402
1171,400
1171,422
1171,429
1171,480
1171,512
1171,541
1171,522
1172,517
1172,246
1172,39
1172,14
1172,15
1172,10
1172,13
1172,9
1172,13
1172,10
1172,7
1172,6
1172,9
1172,10
1172,19
1172,14
1172,22
1172,25
1172,87
1172,49
1172,36
1172,30
1172,35
1173,33
1173,34
1173,36
1173,25
1173,23
1173,22
1173,34
1173,34
1173,48
1173,59
1173,68
1173,69
1173,69
1173,69
1173,72
1173,63
1173,57
1173,41
1173,60
1173,69
1173,100
1173,105
1173,83
1174,62
1174,53
1174,54
1174,45
1174,29
1174,28
1174,36
1174,39
1174,48
1174,63
1174,56
1174,56
1174,65
1174,49
1174,53
1174,53
1174,63
1174,70
1174,91
1174,97
1174,102
1174,109
1174,119
1175,114
1175,98
1175,91
1175,94
1175,97
1175,108
1175,107
1175,104
1175,105
1175,123
1175,148
1175,164
1175,173
1175,172
1175,183
1175,192
1175,198
1175,210
1175,224
1175,224
1175,224
1175,211
1175,210
1176,166
1176,125
1176,94
1176,51
1176,58
1176,51
1176,17
1176,14
1176,18
1176,17
1176,66
1176,63
1176,62
1176,73
1176,76
1176,62
1176,74
1176,82
1176,74
1176,69
1176,63
1176,61
1176,58
1177,50
1177,51
1177,51
1177,51
1177,52
1177,56
1177,60
1177,76
1177,97
1177,86
1177,88
1177,91
1177,90
1177,96
1177,94
1177,86
1177,71
1177,18
1177,15
1177,11
1177,12
1177,8
1177,5
1178,10
1178,9
1178,11
1178,9
1178,11
1178,13
1178,18
1178,18
1178,11
1178,12
1178,12
1178,11
1178,15
1178,13
1178,12
1178,12
1178,15
1178,21
1178,32
1178,50
1178,60
1178,56
1178,58
1179,91
1179,88
1179,90
1179,74
1179,86
1179,103
1179,119
1179,121
1179,137
1179,126
1179,112
1179,112
1179,137
1179,129
1179,137
1179,123
1179,115
1179,117
1179,135
1179,150
1179,127
1179,102
1179,97
1180,110
1180,128
1180,153
1180,174
1180,187
1180,188
1180,196
1180,196
1180,205
1180,217
1180,229
1180,240
1180,231
1180,211
1180,210
1180,219
1180,210
1180,223
1180,220
1180,223
1180,234
1180,231
1180,154
1181,132
1181,134
1181,135
1181,134
1181,139
1181,171
1181,204
1181,183
1181,179
1181,192
1181,194
1181,156
1181,84
1181,21
1181,16
1181,15
1181,17
1181,26
1181,16
1181,15
1181,15
1181,16
1181,15
1182,8
1182,8
1182,7
1182,8
1182,16
1182,17
1182,25
1182,17
1182,13
1182,19
1182,18
1182,15
1182,21
1182,11
1182,21
1182,20
1182,22
1182,17
1182,60
1182,97
1182,120
1182,111
1182,109
1183,93
1183,103
1183,100
1183,110
1183,100
1183,93
1183,97
1183,116
1183,127
1183,117
1183,90
1183,78
1183,119
1183,121
1183,108
1183,93
1183,97
1183,100
1183,101
1183,80
1183,75
1183,58
1183,66
1184,72
1184,75
1184,82
1184,85
1184,82
1184,81
1184,84
1184,90
1184,93
1184,100
1184,122
1184,90
1184,97
1184,116
1184,110
1184,98
1184,104
1184,85
1184,91
1184,98
1184,107
1184,100
1184,101
1185,105
1185,106
1185,109
1185,130
1185,131
1185,140
1185,141
1185,155
1185,174
1185,193
1185,203
1185,230
1185,227
1185,251
1185,248
1185,243
1185,253
1185,258
1185,254
1185,259
1185,256
1185,255
1185,246
1186,259
1186,244
1186,256
1186,250
1186,245
1186,247
1186,247
1186,158
1186,18
1186,15
1186,15
1186,29
1186,39
1186,37
1186,39
1186,41
1186,38
1186,31
1186,29
1186,20
1186,19
1186,7
1186,7
1187,13
1187,20
1187,49
1187,64
1187,96
1187,122
1187,133
1187,133
1187,175
1187,176
1187,164
1187,169
1187,155
1187,144
1187,119
1187,113
1187,130
1187,123
1187,108
1187,112
1187,111
1187,122
1187,130
1188,149
1188,153
1188,184
1188,179
1188,183
1188,194
1188,184
1188,153
1188,150
1188,126
1188,156
1188,156
1188,178
1188,243
1188,122
1188,100
1188,73
1188,60
1188,46
1188,33
1188,32
1188,34
1188,37
1189,38
1189,47
1189,61
1189,48
1189,47
1189,56
1189,72
1189,89
1189,92
1189,83
1189,87
1189,89
1189,100
1189,107
1189,98
1189,78
1189,83
1189,84
1189,91
1189,99
1189,99
1189,111
1189,118
1190,117
1190,113
1190,108
1190,110
1190,121
1190,122
1190,116
1190,106
1190,107
1190,111
1190,122
1190,88
1190,24
1190,9
1190,12
1190,15
1190,11
1190,11
1190,9
1190,10
1190,9
1190,8
1190,9
1191,7
1191,6
1191,6
1191,6
1191,5
1191,12
1191,9
1191,17
1191,11
1191,16
1191,13
1191,10
1191,12
1191,10
1191,15
1191,11
1191,13
1191,11
1191,14
1191,24
1191,33
1191,34
1191,32
1192,43
1192,55
1192,57
1192,57
1192,59
1192,104
1192,90
1192,69
1192,67
1192,63
1192,71
1192,77
1192,80
1192,89
1192,106
1192,114
1192,126
1192,97
1192,83
1192,97
1192,90
1192,93
1192,78
1193,59
1193,44
1193,22
1193,27
1193,33
1193,29
1193,13
1193,15
1193,17
1193,16
1193,14
1193,14
1193,12
1193,17
1193,13
1193,12
1193,17
1193,12
1193,16
1193,10
1193,15
1193,11
1193,13
1194,10
1194,8
1194,6
1194,8
1194,8
1194,9
1194,9
1194,11
1194,10
1194,12
1194,13
1194,13
1194,14
1194,14
1194,14
1194,11
1194,11
1194,12
1194,13
1194,14
1194,22
1194,11
1194,11
1195,10
1195,11
1195,9
1195,11
1195,8
1195,9
1195,11
1195,8
1195,12
1195,12
1195,12
1195,10
1195,10
1195,14
1195,17
1195,10
1195,7
1195,6
1195,10
1195,17
1195,17
1195,21
1195,26
1196,27
1196,29
1196,41
1196,16
1196,15
1196,13
1196,19
1196,19
1196,18
1196,18
1196,10
1196,13
1196,12
1196,14
1196,9
1196,8
1196,6
1196,6
1196,5
1196,11
1196,22
1196,41
1196,49
1197,38
1197,41
1197,35
1197,42
1197,55
1197,62
1197,66
1197,64
1197,53
1197,62
1197,53
1197,50
1197,62
1197,74
1197,41
1197,29
1197,45
1197,54
1197,52
1197,51
1197,47
1197,52
1197,54
1198,57
1198,65
1198,91
1198,100
1198,109
1198,101
1198,111
1198,101
1198,110
1198,117
1198,132
1198,117
1198,75
1198,25
1198,14
1198,16
1198,13
1198,10
1198,10
1198,8
1198,10
1198,10
1198,12
1199,6
1199,5
1199,6
1199,7
1199,6
1199,4
1199,6
1199,9
1199,7
1199,10
1199,34
1199,59
1199,53
1199,45
1199,38
1199,39
1199,45
1199,42
1199,43
1199,50
1199,48
1199,56
1199,63
1200,53
1200,42
1200,44
1200,50
1200,65
1200,70
1200,73
1200,71
1200,62
1200,73
1200,73
1200,78
1200,79
1200,79
1200,89
1200,99
1200,99
1200,102
1200,81
1200,69
1200,64
1200,55
1200,53
1201,57
1201,53
1201,63
1201,64
1201,61
1201,63
1201,58
1201,74
1201,70
1201,80
1201,80
1201,70
1201,57
1201,39
1201,36
1201,28
1201,28
1201,27
1201,62
1201,96
1201,81
1201,78
1201,75
1202,48
1202,52
1202,47
1202,37
1202,27
1202,28
1202,34
1202,45
1202,51
1202,49
1202,32
1202,41
1202,46
1202,55
1202,63
1202,72
1202,68
1202,60
1202,55
1202,49
1202,43
1202,44
1202,46
1203,10
1203,13
1203,9
1203,6
1203,8
1203,10
1203,8
1203,9
1203,9
1203,7
1203,8
1203,6
1203,6
1203,4
1203,7
1203,6
1203,7
1203,9
1203,8
1203,16
1203,25
1203,28
1203,23
1204,41
1204,56
1204,72
1204,63
1204,65
1204,56
1204,60
1204,51
1204,43
1204,41
1204,43
1204,28
1204,35
1204,40
1204,41
1204,59
1204,57
1204,51
1204,57
1204,64
1204,71
1204,77
1204,73
1205,64
1205,65
1205,74
1205,80
1205,84
1205,83
1205,86
1205,92
1205,92
1205,84
1205,75
1205,78
1205,75
1205,81
1205,70
1205,69
1205,63
1205,75
1205,67
1205,73
1205,81
1205,78
1205,91
1206,117
1206,118
1206,125
1206,123
1206,132
1206,126
1206,136
1206,151
1206,143
1206,153
1206,156
1206,164
1206,147
1206,134
1206,138
1206,140
1206,142
